"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"11/16/2020","11/16/2020","11/17/2020","XOM","XOM 6/18/2021 Call $47.50","BTO","1","$1.25","($125.00)"
"11/16/2020","11/16/2020","11/17/2020","NIO","NIO 11/27/2020 Call $70.00","BTC","1","$0.84","($84.00)"
"11/13/2020","11/13/2020","11/16/2020","RKT","Option Expiration for RKT 11/13/2020 Call $22.00","OEXP","2","",""
"11/13/2020","11/13/2020","11/16/2020","HYLN","Option Expiration for HYLN 11/13/2020 Call $24.00","OEXP","1","",""
"11/13/2020","11/13/2020","11/16/2020","NIO","NIO 11/27/2020 Call $70.00","STO","1","$1.50","$149.98"
"11/12/2020","11/12/2020","11/13/2020","NIO","NIO 11/13/2020 Call $47.00","BTC","1","$1.80","($180.00)"
"11/11/2020","11/11/2020","11/12/2020","NIO","NIO 11/13/2020 Call $47.00","STO","1","$0.39","$38.98"
"11/10/2020","11/10/2020","11/13/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","1.508068","$66.31","($100.00)"
"11/10/2020","11/10/2020","11/11/2020","PFE","PFE 3/19/2021 Call $45.00","BTO","2","$1.00","($200.00)"
"11/10/2020","11/10/2020","11/11/2020","DAL","DAL 6/18/2021 Call $50.00","BTO","1","$2.00","($200.00)"
"11/9/2020","11/9/2020","11/12/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","1.433897","$69.74","($100.00)"
"11/9/2020","11/9/2020","11/10/2020","NIO","NIO 12/16/2022 Call $60.00","BTO","1","$16.55","($1,655.00)"
"11/5/2020","11/5/2020","11/9/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","3.388048","$73.79","($250.00)"
"11/5/2020","11/5/2020","11/6/2020","XOM","XOM 1/21/2022 Call $45.00","BTO","1","$1.55","($155.00)"
"11/5/2020","11/5/2020","11/6/2020","HYLN","HYLN 11/13/2020 Call $24.00","STO","1","$0.80","$79.98"
"11/4/2020","11/4/2020","11/6/2020","AMD","AMD
CUSIP: 007903107","Sell","0.000737","$81.35","$0.06"
"11/4/2020","11/4/2020","11/6/2020","AMD","AMD
CUSIP: 007903107","Sell","0.145526","$81.36","$11.84"
"11/4/2020","11/4/2020","11/6/2020","AMD","AMD
CUSIP: 007903107","Sell","6","$81.35","$488.10"
"11/4/2020","11/4/2020","11/5/2020","NIO","NIO 5/21/2021 Call $40.00","STC","1","$9.50","$949.96"
"11/4/2020","11/4/2020","11/5/2020","RKT","RKT 11/13/2020 Call $22.00","STO","2","$1.10","$219.98"
"11/4/2020","11/4/2020","11/6/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.260071","$3,214.50","$835.98"
"11/2/2020","11/2/2020","11/4/2020","CLR","Continental Resources
CUSIP: 212015101","Sell","1","$12.19","$12.19"
"11/2/2020","11/2/2020","11/4/2020","SIRI","Sirius XM
CUSIP: 82968B103","Sell","1","$5.79","$5.79"
"10/30/2020","10/30/2020","11/2/2020","HYLN","HYLN 10/30/2020 Put $23.00","OASGN","1","",""
"10/30/2020","10/30/2020","11/3/2020","HYLN","Hyliion
CUSIP: 449109107
1 HYLN Option Assigned","Buy","100","$23.00","($2,300.00)"
"10/30/2020","10/30/2020","11/2/2020","NIO","NIO 5/21/2021 Call $40.00","BTO","1","$5.50","($550.00)"
"10/30/2020","10/30/2020","11/3/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.215816","$200.24","($43.21)"
"10/30/2020","10/30/2020","11/3/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.283597","$200.24","($56.79)"
"10/30/2020","10/30/2020","11/3/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","2.998107","$63.41","($190.11)"
"10/30/2020","10/30/2020","11/3/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.156067","$63.37","($9.89)"
"10/29/2020","10/29/2020","11/2/2020","BA","Boeing
CUSIP: 097023105","Sell","0.387992","$147.58","$57.26"
"10/29/2020","10/29/2020","11/2/2020","BA","Boeing
CUSIP: 097023105","Sell","2.999778","$147.59","$442.74"
"10/29/2020","10/29/2020","11/2/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","80","$10.89","$871.17"
"10/29/2020","10/29/2020","11/2/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","1.238529","$416.72","$516.10"
"10/29/2020","10/29/2020","11/2/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","2.105022","$267.92","$563.96"
"10/26/2020","10/26/2020","10/26/2020","","Gold Fee","GOLD","","","($5.00)"
"10/23/2020","10/23/2020","10/26/2020","RKT","RKT 10/23/2020 Put $23.00","OASGN","2","",""
"10/23/2020","10/23/2020","10/27/2020","RKT","Rocket Companies
CUSIP: 77311W101
2 RKT Options Assigned","Buy","200","$23.00","($4,600.00)"
"10/22/2020","10/22/2020","10/26/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","2","$274.00","$547.98"
"10/20/2020","10/20/2020","10/21/2020","HYLN","HYLN 10/30/2020 Put $23.00","STO","1","$1.65","$164.98"
"10/20/2020","10/20/2020","10/22/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","1","$421.16","$421.16"
"10/20/2020","10/20/2020","10/22/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","0.000166","$421.16","$0.07"
"10/20/2020","10/20/2020","10/22/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","0.187014","$421.22","$78.77"
"10/15/2020","10/15/2020","10/15/2020","OXY","Cash Div: R/D 2020-09-15 P/D 2020-10-15 - 1 shares at 0.01","CDIV","","","$0.01"
"10/15/2020","10/15/2020","10/19/2020","NKE","Nike
CUSIP: 654106103","Sell","5.369084","$128.19","$688.24"
"10/15/2020","10/15/2020","10/19/2020","OXY+","
CUSIP: 674599162","Sell","25","$3.01","$75.25"
"10/15/2020","10/15/2020","10/19/2020","AAPL","Apple
CUSIP: 037833100","Sell","4","$119.81","$479.25"
"10/15/2020","10/15/2020","10/19/2020","AAPL","Apple
CUSIP: 037833100","Sell","0.197434","$119.78","$23.65"
"10/15/2020","10/15/2020","10/19/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","2.62812","$95.07","($249.86)"
"10/15/2020","10/15/2020","10/19/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.001472","$95.07","($0.14)"
"10/15/2020","10/15/2020","10/19/2020","BA","Boeing
CUSIP: 097023105","Sell","0.000306","$163.08","$0.05"
"10/15/2020","10/15/2020","10/19/2020","BA","Boeing
CUSIP: 097023105","Sell","1.532661","$163.08","$249.95"
"10/14/2020","10/14/2020","10/15/2020","RKT","RKT 10/23/2020 Put $23.00","STO","1","$1.42","$141.98"
"10/14/2020","10/14/2020","10/15/2020","RKT","RKT 10/23/2020 Put $23.00","STO","1","$1.42","$141.98"
"10/14/2020","10/14/2020","10/15/2020","HYLN","HYLN 10/23/2020 Put $25.00","BTC","2","$0.80","($160.00)"
"10/13/2020","10/13/2020","10/14/2020","HYLN","HYLN 10/23/2020 Put $25.00","STO","2","$1.30","$259.98"
"10/13/2020","10/13/2020","10/14/2020","RKT","RKT 10/16/2020 Put $22.00","BTC","1","$0.15","($15.00)"
"10/13/2020","10/13/2020","10/14/2020","RKT","RKT 10/16/2020 Put $22.00","BTC","1","$0.15","($15.00)"
"10/7/2020","10/7/2020","10/8/2020","RKT","RKT 10/16/2020 Put $22.00","STO","1","$1.10","$109.98"
"10/7/2020","10/7/2020","10/8/2020","RKT","RKT 10/16/2020 Put $22.00","STO","1","$1.10","$109.98"
"10/6/2020","10/6/2020","10/8/2020","OPES","Opes Acquisition
CUSIP: 68373P100","Buy","6","$11.50","($69.00)"
"10/6/2020","10/6/2020","10/8/2020","OPES","Opes Acquisition
CUSIP: 68373P100","Buy","100","$11.50","($1,150.00)"
"10/6/2020","10/6/2020","10/8/2020","ASAN","Asana
CUSIP: 04342Y104","Sell","1","$25.00","$25.00"
"10/5/2020","10/5/2020","10/7/2020","QQQ","Invesco QQQ
CUSIP: 46090E103","Sell","1","$279.90","$279.90"
"10/5/2020","10/5/2020","10/5/2020","","ACH Withdrawal","ACH","","","($3,000.00)"
"10/5/2020","10/5/2020","10/7/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","0.0004","$424.91","$0.17"
"10/5/2020","10/5/2020","10/7/2020","TSLA","Tesla
CUSIP: 88160R101","Sell","0.705641","$424.91","$299.83"
"10/5/2020","10/5/2020","10/7/2020","ROKU","Roku
CUSIP: 77543R102","Sell","1.069289","$201.74","$215.72"
"10/5/2020","10/5/2020","10/5/2020","","ACH Withdrawal","ACH","","","($2,000.00)"
"10/2/2020","10/2/2020","10/2/2020","","ACH Withdrawal","ACH","","","($3,500.00)"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","5","$97.00","$485.00"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","4.99954","$95.77","$478.83"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.221114","$95.76","$21.17"
"10/2/2020","10/2/2020","10/6/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","1","$12.26","($12.27)"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.003012","$96.26","$0.29"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","5","$96.26","$481.31"
"10/2/2020","10/2/2020","10/6/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.191029","$96.32","$18.40"
"10/2/2020","10/2/2020","10/6/2020","NKE","Nike
CUSIP: 654106103
Bulk Equity Order Allocation Execution","Buy","0.00201","$124.35","($0.25)"
"10/2/2020","10/2/2020","10/6/2020","ASAN","Asana
CUSIP: 04342Y104","Buy","1","$25.00","($25.00)"
"10/1/2020","10/1/2020","10/1/2020","NKE","Cash Div: R/D 2020-08-31 P/D 2020-10-01 - 1.002531 shares at 0.245","CDIV","","","$0.25"
"10/1/2020","10/1/2020","10/5/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.485213","$447.98","($217.37)"
"10/1/2020","10/1/2020","10/5/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.072847","$447.98","($32.63)"
"10/1/2020","10/1/2020","10/5/2020","BA","Boeing
CUSIP: 097023105","Sell","1.495371","$167.18","$250.00"
"10/1/2020","10/1/2020","10/5/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.000031","$3,220.01","$0.10"
"10/1/2020","10/1/2020","10/5/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.062079","$3,220.01","$199.90"
"10/1/2020","10/1/2020","10/5/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","0.398886","$1,486.86","$593.07"
"10/1/2020","10/1/2020","10/5/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.157085","$3,182.98","$500.00"
"9/30/2020","9/30/2020","10/2/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","21","$10.00","$210.11"
"9/30/2020","9/30/2020","10/2/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","21","$10.89","($228.69)"
"9/30/2020","9/30/2020","10/2/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","79","$10.89","($860.31)"
"9/30/2020","9/30/2020","10/2/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","1","$10.00","($10.00)"
"9/30/2020","9/30/2020","10/2/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.311734","$3,207.24","$999.78"
"9/30/2020","9/30/2020","10/2/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.000059","$3,207.24","$0.16"
"9/30/2020","9/30/2020","10/1/2020","NIO","NIO 1/21/2022 Call $30.00","STC","1","$7.30","$729.97"
"9/30/2020","9/30/2020","10/2/2020","BA","Boeing
CUSIP: 097023105","Sell","1","$169.32","$169.32"
"9/30/2020","9/30/2020","10/2/2020","BA","Boeing
CUSIP: 097023105","Sell","0.181195","$169.32","$30.68"
"9/29/2020","9/29/2020","10/1/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.877462","$113.96","($100.00)"
"9/29/2020","9/29/2020","10/1/2020","AAPL","Apple
CUSIP: 037833100","Buy","1","$113.98","($113.98)"
"9/29/2020","9/29/2020","10/1/2020","ROKU","Roku
CUSIP: 77543R102","Buy","0.999828","$187.04","($187.01)"
"9/29/2020","9/29/2020","10/1/2020","ROKU","Roku
CUSIP: 77543R102","Buy","0.069461","$187.01","($12.99)"
"9/28/2020","9/28/2020","9/30/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.158052","$3,163.51","$500.00"
"9/28/2020","9/28/2020","9/30/2020","QQQ","Invesco QQQ
CUSIP: 46090E103","Buy","1","$274.60","($274.60)"
"9/28/2020","9/28/2020","9/30/2020","BA","Boeing
CUSIP: 097023105","Sell","1","$166.14","$166.14"
"9/28/2020","9/28/2020","9/30/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","5","$252.00","$1,259.97"
"9/25/2020","9/25/2020","9/25/2020","","Gold Fee","GOLD","","","($5.00)"
"9/24/2020","9/24/2020","9/28/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","0.400166","$28.82","$11.53"
"9/24/2020","9/24/2020","9/28/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","23","$28.82","$662.84"
"9/24/2020","9/24/2020","9/28/2020","LUV","Southwest Airlines
CUSIP: 844741108","Sell","15","$36.43","$546.49"
"9/24/2020","9/24/2020","9/28/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.203815","$395.56","($80.62)"
"9/24/2020","9/24/2020","9/28/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.048994","$395.52","($19.38)"
"9/24/2020","9/24/2020","9/28/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","0.888276","$225.16","$200.00"
"9/23/2020","9/23/2020","9/25/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.260525","$383.84","($100.00)"
"9/22/2020","9/22/2020","9/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","0.001681","$35.69","$0.06"
"9/22/2020","9/22/2020","9/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","14","$35.69","$499.67"
"9/22/2020","9/22/2020","9/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","0.007564","$35.70","$0.27"
"9/22/2020","9/22/2020","9/24/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.587301","$425.68","($250.00)"
"9/22/2020","9/22/2020","9/23/2020","NIO","NIO 2/19/2021 Call $16.00","STC","1","$6.25","$624.97"
"9/21/2020","9/21/2020","9/23/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","16","$30.12","$481.93"
"9/21/2020","9/21/2020","9/23/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","0.002324","$30.12","$0.07"
"9/21/2020","9/21/2020","9/23/2020","DAL","Delta Air Lines
CUSIP: 247361702","Sell","0.59751","$30.12","$18.00"
"9/21/2020","9/21/2020","9/23/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","4.376616","$91.39","($400.00)"
"9/21/2020","9/21/2020","9/23/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","1.785196","$224.06","$400.00"
"9/18/2020","9/18/2020","9/22/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.44591","$448.52","($200.00)"
"9/17/2020","9/17/2020","9/21/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","0.221284","$225.10","$49.81"
"9/17/2020","9/17/2020","9/21/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","0.000222","$225.07","$0.05"
"9/17/2020","9/17/2020","9/21/2020","SNOW","Snowflake
CUSIP: 833445109","Sell","2","$225.07","$450.14"
"9/16/2020","9/16/2020","9/18/2020","SNOW","Snowflake
CUSIP: 833445109","Buy","11","$253.37","($2,787.07)"
"9/16/2020","9/16/2020","9/18/2020","SNOW","Snowflake
CUSIP: 833445109","Buy","3","$250.81","($752.43)"
"9/15/2020","9/15/2020","9/17/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.129385","$444.32","($57.49)"
"9/15/2020","9/15/2020","9/17/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.000157","$444.32","($0.07)"
"9/15/2020","9/15/2020","9/17/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.095518","$444.32","($42.44)"
"9/14/2020","9/14/2020","9/16/2020","CAMP","CalAmp
CUSIP: 128126109","Sell","6.990893","$8.26","$57.71"
"9/14/2020","9/14/2020","9/16/2020","UAL","United Airlines
CUSIP: 910047109","Sell","40","$35.95","$1,438.00"
"9/14/2020","9/14/2020","9/16/2020","CLR","Continental Resources
CUSIP: 212015101","Sell","121","$12.72","$1,539.23"
"9/14/2020","9/14/2020","9/16/2020","CLR","Continental Resources
CUSIP: 212015101","Sell","0.383879","$12.72","$4.88"
"9/14/2020","9/14/2020","9/16/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","6","$81.08","$486.50"
"9/14/2020","9/14/2020","9/16/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.000863","$81.08","$0.07"
"9/14/2020","9/14/2020","9/16/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.165608","$81.10","$13.43"
"9/14/2020","9/14/2020","9/16/2020","CLR","Continental Resources
CUSIP: 212015101","Sell","78.585461","$12.72","$999.57"
"9/14/2020","9/14/2020","9/16/2020","CLR","Continental Resources
CUSIP: 212015101","Sell","0.03066","$12.72","$0.35"
"9/11/2020","9/15/2020","9/15/2020","MSFT","Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution","Buy","0.090019","$207.40","($18.67)"
"9/11/2020","9/15/2020","9/15/2020","MSFT","Microsoft
CUSIP: 594918104
Price correction for MSFT DRIP","BCXL","0.087488","$213.40","$18.67"
"9/11/2020","9/11/2020","9/15/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.603627","$374.02","($225.77)"
"9/11/2020","9/11/2020","9/15/2020","TSLA","Tesla
CUSIP: 88160R101","Buy","0.198458","$374.02","($74.23)"
"9/11/2020","9/11/2020","9/15/2020","AMD","AMD
CUSIP: 007903107","Buy","2.638525","$75.80","($200.00)"
"9/11/2020","9/11/2020","9/15/2020","XOM","Exxon Mobil
CUSIP: 30231G102
Bulk Equity Order Allocation Execution","Buy","0.820202","$37.12","($30.45)"
"9/11/2020","9/11/2020","9/15/2020","MSFT","Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution","Buy","0.087488","$213.40","($18.67)"
"9/10/2020","9/10/2020","9/10/2020","MSFT","Cash Div: R/D 2020-08-20 P/D 2020-09-10 - 36.600244 shares at 0.51","CDIV","","","$18.67"
"9/10/2020","9/10/2020","9/10/2020","XOM","Cash Div: R/D 2020-08-13 P/D 2020-09-10 - 35 shares at 0.87","CDIV","","","$30.45"
"9/9/2020","9/9/2020","9/11/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Buy","1","$11.04","($11.04)"
"9/8/2020","9/8/2020","9/10/2020","BA","Boeing
CUSIP: 097023105","Buy","1.857585","$161.50","($300.00)"
"9/8/2020","9/8/2020","9/10/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Sell","150","$11.05","$1,657.46"
"9/8/2020","9/8/2020","9/10/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Sell","0.118343","$11.06","$1.31"
"9/3/2020","9/3/2020","9/8/2020","CAMP","CalAmp
CUSIP: 128126109","Buy","5.990893","$8.35","($50.00)"
"9/3/2020","9/3/2020","9/8/2020","AMD","AMD
CUSIP: 007903107","Buy","0.99976","$83.46","($83.44)"
"9/3/2020","9/3/2020","9/8/2020","AMD","AMD
CUSIP: 007903107","Buy","0.198537","$83.44","($16.56)"
"9/1/2020","9/1/2020","9/3/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.071424","$3,500.21","($250.00)"
"9/1/2020","9/1/2020","9/3/2020","NKE","Nike
CUSIP: 654106103","Buy","3.999828","$114.56","($458.22)"
"9/1/2020","9/1/2020","9/3/2020","NKE","Nike
CUSIP: 654106103","Buy","0.364715","$114.56","($41.78)"
"9/1/2020","9/1/2020","9/3/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Sell","50","$12.38","$619.10"
"9/1/2020","9/1/2020","9/3/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","5","$94.00","$470.00"
"8/31/2020","8/31/2020","9/2/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.103561","$129.31","($13.39)"
"8/31/2020","8/31/2020","9/2/2020","AAPL","Apple
CUSIP: 037833100","Buy","1.999877","$129.31","($258.61)"
"8/31/2020","8/31/2020","9/2/2020","AAPL","Apple
CUSIP: 037833100","Buy","0.216534","$129.31","($28.00)"
"8/31/2020","8/31/2020","9/2/2020","META","Meta Platforms
CUSIP: 30303M102","Sell","0.960947","$292.98","$281.54"
"8/31/2020","8/31/2020","9/2/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","5.555067","$90.01","($500.00)"
"8/31/2020","8/31/2020","9/2/2020","SIRI","Sirius XM
CUSIP: 82968B103","Buy","1","$5.90","($5.90)"
"8/31/2020","8/31/2020","9/2/2020","CAMP","CalAmp
CUSIP: 128126109","Buy","1","$8.39","($8.39)"
"8/27/2020","8/27/2020","8/31/2020","NIO","NIO
CUSIP: 62914V106","Buy","8","$20.26","($162.08)"
"8/26/2020","8/26/2020","8/28/2020","NIO","NIO
CUSIP: 62914V106","Buy","9.999232","$19.55","($195.45)"
"8/26/2020","8/26/2020","8/28/2020","NIO","NIO
CUSIP: 62914V106","Buy","0.232796","$19.54","($4.55)"
"8/26/2020","8/26/2020","8/28/2020","NIO","NIO
CUSIP: 62914V106","Buy","10.343133","$19.34","($200.00)"
"8/26/2020","8/26/2020","8/26/2020","","Gold Fee","GOLD","","","($5.00)"
"8/25/2020","8/25/2020","8/27/2020","AMD","AMD
CUSIP: 007903107","Buy","0.000463","$86.38","($0.04)"
"8/25/2020","8/25/2020","8/27/2020","AMD","AMD
CUSIP: 007903107","Buy","2.893685","$86.38","($249.96)"
"8/25/2020","8/25/2020","8/27/2020","UBER","Uber
CUSIP: 90353T100","Sell","31","$31.08","$963.45"
"8/25/2020","8/25/2020","8/27/2020","UBER","Uber
CUSIP: 90353T100","Sell","0.159908","$31.08","$4.97"
"8/25/2020","8/25/2020","8/27/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","2.323203","$215.22","$500.00"
"8/24/2020","8/24/2020","8/25/2020","NIO","NIO 1/21/2022 Call $30.00","BTO","1","$3.20","($320.00)"
"8/20/2020","8/20/2020","8/24/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","4.99776","$88.86","($444.10)"
"8/20/2020","8/20/2020","8/24/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.629362","$88.82","($55.90)"
"8/20/2020","8/20/2020","8/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","12","$41.59","$499.08"
"8/20/2020","8/20/2020","8/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","0.020675","$41.60","$0.86"
"8/20/2020","8/20/2020","8/24/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","0.001442","$41.59","$0.06"
"8/19/2020","8/19/2020","8/21/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.999916","$80.48","($80.47)"
"8/19/2020","8/19/2020","8/21/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.242776","$80.46","($19.53)"
"8/19/2020","8/19/2020","8/20/2020","NIO","NIO 2/19/2021 Call $16.00","BTO","1","$3.25","($325.00)"
"8/18/2020","8/18/2020","8/20/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.611895","$3,268.53","($2,000.00)"
"8/18/2020","8/18/2020","8/18/2020","","ACH Deposit","ACH","","","$2,000.00"
"8/18/2020","8/18/2020","8/20/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.305886","$3,269.18","($1,000.00)"
"8/18/2020","8/18/2020","8/20/2020","NIO","NIO
CUSIP: 62914V106","Buy","35","$14.16","($495.78)"
"8/18/2020","8/18/2020","8/20/2020","NIO","NIO
CUSIP: 62914V106","Buy","0.29827","$14.16","($4.22)"
"8/17/2020","8/17/2020","8/19/2020","NIO","NIO
CUSIP: 62914V106","Buy","0.643459","$13.64","($8.78)"
"8/17/2020","8/17/2020","8/19/2020","NIO","NIO
CUSIP: 62914V106","Buy","35.987076","$13.65","($491.22)"
"8/17/2020","8/17/2020","8/19/2020","META","Meta Platforms
CUSIP: 30303M102","Buy","0.960947","$260.16","($250.00)"
"8/17/2020","8/17/2020","8/19/2020","AMD","AMD
CUSIP: 007903107","Buy","5.999279","$82.49","($494.88)"
"8/17/2020","8/17/2020","8/19/2020","AMD","AMD
CUSIP: 007903107","Buy","0.062075","$82.48","($5.12)"
"8/17/2020","8/17/2020","8/19/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.328317","$1,522.92","($500.00)"
"8/17/2020","8/17/2020","8/19/2020","SQ","Block
CUSIP: 852234103","Sell","22","$148.74","$3,272.20"
"8/14/2020","8/14/2020","8/18/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.999356","$77.53","($77.48)"
"8/14/2020","8/14/2020","8/18/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.290655","$77.48","($22.52)"
"8/13/2020","8/13/2020","8/17/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","2.999176","$80.17","($240.45)"
"8/13/2020","8/13/2020","8/17/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.119151","$80.15","($9.55)"
"8/12/2020","8/12/2020","8/14/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.031738","$3,150.78","($100.00)"
"8/11/2020","8/11/2020","8/13/2020","BA","Boeing
CUSIP: 097023105","Buy","0.000053","$185.68","($0.01)"
"8/11/2020","8/11/2020","8/13/2020","BA","Boeing
CUSIP: 097023105","Buy","2.692732","$185.68","($499.99)"
"8/11/2020","8/11/2020","8/13/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","13","$74.93","$974.00"
"8/11/2020","8/11/2020","8/13/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.01041","$74.93","$0.75"
"8/11/2020","8/11/2020","8/13/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","0.336","$74.98","$25.19"
"8/10/2020","8/10/2020","8/12/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.160155","$3,121.96","($500.00)"
"8/10/2020","8/10/2020","8/12/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","5","$78.05","$390.25"
"8/10/2020","8/10/2020","8/12/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","15","$34.65","($519.75)"
"8/6/2020","8/6/2020","8/10/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","2","$216.10","($432.20)"
"8/6/2020","8/6/2020","8/10/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","3","$216.15","($648.45)"
"8/6/2020","8/6/2020","8/10/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","20","$86.55","$1,730.96"
"8/5/2020","8/5/2020","8/7/2020","UBER","Uber
CUSIP: 90353T100","Buy","6.047777","$33.07","($200.00)"
"8/4/2020","8/4/2020","8/6/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","1.802207","$110.98","($200.00)"
"8/3/2020","8/3/2020","8/3/2020","OXY+","
CUSIP: 674599162","SOFF","25","",""
"8/3/2020","8/3/2020","8/5/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","4.625342","$108.10","($500.00)"
